,Entity,Code,Year,Cellular Subscription,Internet Users(%),No. of Internet Users,Broadband Subscription
2814,French Polynesia,PYF,1984,0,0,0,0
2815,French Polynesia,PYF,1985,0,0,0,0
2816,French Polynesia,PYF,1986,0,0,0,0
2817,French Polynesia,PYF,1987,0,0,0,0
2818,French Polynesia,PYF,1988,0,0,0,0
2819,French Polynesia,PYF,1989,0,0,0,0
2820,French Polynesia,PYF,1990,0,0,0,0
2821,French Polynesia,PYF,1991,0,0,0,0
2822,French Polynesia,PYF,1992,0,0,0,0
2823,French Polynesia,PYF,1993,0,0,0,0
2824,French Polynesia,PYF,1994,0,0,0,0
2825,French Polynesia,PYF,1995,0.527351201,0,0,0
2826,French Polynesia,PYF,1996,1.223000884,0.090971947,214,0
2827,French Polynesia,PYF,1997,2.392160892,0.214385256,512,0
2828,French Polynesia,PYF,1998,4.776093483,1.316164732,3197,0
2829,French Polynesia,PYF,1999,9.283255577,3.448900223,8513,0
2830,French Polynesia,PYF,2000,16.57761574,6.35706377,15952,0
2831,French Polynesia,PYF,2001,27.47712708,6.251588821,15945,0.010206956
2832,French Polynesia,PYF,2002,20.9862957,8.200216293,21250,0.012852851
2833,French Polynesia,PYF,2003,23.7828598,14.12429333,37173,0.374352515
2834,French Polynesia,PYF,2004,37.50117111,17.88453674,47776,1.77778995
2835,French Polynesia,PYF,2005,46.37143707,21.54218483,58394,4.250714779
2836,French Polynesia,PYF,2006,58.23531723,25.10796356,69024,6.985939026
2837,French Polynesia,PYF,2007,66.55235291,28.59000015,79534,8.982913017
2838,French Polynesia,PYF,2008,70.87226105,33.86999893,95028,10.47901821
2839,French Polynesia,PYF,2009,78.51380157,44.59999847,125902,11.32122421
2840,French Polynesia,PYF,2010,81.02306366,49,139060,12.10223103
2841,French Polynesia,PYF,2011,83.23820496,49,139785,13.44798946
2842,French Polynesia,PYF,2012,84.61066437,52.87662888,151540,14.94434929
2843,French Polynesia,PYF,2013,90.03691864,56.79999924,163605,16.60945129
2844,French Polynesia,PYF,2014,93.89705658,60.68000031,175899,18.30661964
2845,French Polynesia,PYF,2015,98.24621582,64.56021118,188384,19.00528717
2846,French Polynesia,PYF,2016,102.0162048,68.44042206,200908,20.19229698
2847,French Polynesia,PYF,2017,104.2509689,72.70389557,214808,20.89227867
2848,French Polynesia,PYF,2018,109.0010376,0,0,21.53205681
2849,French Polynesia,PYF,2019,113.8613663,0,0,22.1993866
2850,French Polynesia,PYF,2020,119.2561264,0,0,22.78326035
2851,Gabon,GAB,1980,0,0,0,0
2852,Gabon,GAB,1981,0,0,0,0
2853,Gabon,GAB,1982,0,0,0,0
2854,Gabon,GAB,1983,0,0,0,0
2855,Gabon,GAB,1984,0,0,0,0
2856,Gabon,GAB,1985,0,0,0,0
2857,Gabon,GAB,1986,0,0,0,0
2858,Gabon,GAB,1987,0,0,0,0
2859,Gabon,GAB,1988,0,0,0,0
2860,Gabon,GAB,1989,0,0,0,0
2861,Gabon,GAB,1990,0,0,0,0
2862,Gabon,GAB,1991,0,0,0,0
2863,Gabon,GAB,1992,0.027927974,0,0,0
2864,Gabon,GAB,1993,0.116529971,0,0,0
2865,Gabon,GAB,1994,0.244122759,0,0,0
2866,Gabon,GAB,1995,0.368681937,0,0,0
2867,Gabon,GAB,1996,0.610986054,0,0,0
2868,Gabon,GAB,1997,0.832356393,0.047999009,566,0
2869,Gabon,GAB,1998,0.828503788,0.170124874,2058,0
2870,Gabon,GAB,1999,0.741502464,0.249009565,3090,0
2871,Gabon,GAB,2000,9.769123077,1.216140628,15481,0
2872,Gabon,GAB,2001,11.92366028,1.347620249,17608,0
2873,Gabon,GAB,2002,21.67862701,1.939530134,26023,0
2874,Gabon,GAB,2003,22.72808266,2.659586668,36660,0.012879246
2875,Gabon,GAB,2004,36.14779282,2.97906971,42217,0.048013177
2876,Gabon,GAB,2005,52.97835541,4.893264771,71362,0.110028483
2877,Gabon,GAB,2006,62.78961945,5.489200592,82477,0.123273611
2878,Gabon,GAB,2007,79.38475037,5.76700449,89376,0.134662077
2879,Gabon,GAB,2008,85.6085434,7.5,119999,0.144876003
2880,Gabon,GAB,2009,92.41979218,9.5,157087,0.235638604
2881,Gabon,GAB,2010,99.1293869,13,222445,0.251332998
2882,Gabon,GAB,2011,140.6967621,18,319051,0.267120183
2883,Gabon,GAB,2012,146.1824493,24,440811,0.285766214
2884,Gabon,GAB,2013,151.079895,30.53803253,580904,0.489799231
2885,Gabon,GAB,2014,155.6816559,38.07120895,748807,0.573309243
2886,Gabon,GAB,2015,144.8670349,45.78453827,928750,0.568982899
2887,Gabon,GAB,2016,147.5434875,48.0522728,1002471,0.74795568
2888,Gabon,GAB,2017,128.9816589,50.32012177,1076964,0.714201629
2889,Gabon,GAB,2018,138.2809753,59.59999847,1306440,0.994962871
2890,Gabon,GAB,2019,137.7538452,61,1368101,1.122030497
2891,Gabon,GAB,2020,137.0123291,62,1421401,2.004147768
2892,Gambia,GMB,1980,0,0,0,0
2893,Gambia,GMB,1981,0,0,0,0
2894,Gambia,GMB,1982,0,0,0,0
2895,Gambia,GMB,1983,0,0,0,0
2896,Gambia,GMB,1984,0,0,0,0
2897,Gambia,GMB,1985,0,0,0,0
2898,Gambia,GMB,1986,0,0,0,0
2899,Gambia,GMB,1987,0,0,0,0
2900,Gambia,GMB,1988,0,0,0,0
2901,Gambia,GMB,1989,0,0,0,0
2902,Gambia,GMB,1990,0,0,0,0
2903,Gambia,GMB,1991,0,0,0,0
2904,Gambia,GMB,1992,0.019854497,0,0,0
2905,Gambia,GMB,1993,0.043078177,0,0,0
2906,Gambia,GMB,1994,0.074208654,0,0,0
2907,Gambia,GMB,1995,0.12777175,0.009217541,114,0
2908,Gambia,GMB,1996,0.265958577,0.035507359,454,0
2909,Gambia,GMB,1997,0.394327164,0.051311348,676,0
2910,Gambia,GMB,1998,0.407713264,0.206094459,2795,0
2911,Gambia,GMB,1999,0.415540129,0.715826988,9997,0
2912,Gambia,GMB,2000,0.424981952,0.921794891,13251,0
2913,Gambia,GMB,2001,4.050147057,1.336791158,19777,0
2914,Gambia,GMB,2002,7.121183395,1.796779871,27351,0
2915,Gambia,GMB,2003,10.29708385,2.436781168,38166,0
2916,Gambia,GMB,2004,11.6937418,3.308003426,53333,0.00240557
2917,Gambia,GMB,2005,16.03105736,3.799001217,63078,0.004599217
2918,Gambia,GMB,2006,25.40741348,5.237690926,89632,0
2919,Gambia,GMB,2007,48.80763245,6.205037594,109512,0.016403958
2920,Gambia,GMB,2008,69.03133392,6.880000114,125253,0.017758993
2921,Gambia,GMB,2009,75.44042969,7.630000114,143301,0.017238615
2922,Gambia,GMB,2010,82.4420166,9.199999809,178230,0.019518223
2923,Gambia,GMB,2011,75.81447601,10.87030029,217212,0.023645304
2924,Gambia,GMB,2012,80.11446381,12.44922829,256581,0.02624654
2925,Gambia,GMB,2013,94.15097809,14,297483,0.022304695
2926,Gambia,GMB,2014,112.8282394,15.56000042,340612,0.135520905
2927,Gambia,GMB,2015,130.1943512,18.20000076,410071,0.171296254
2928,Gambia,GMB,2016,132.0589752,21.39999962,495883,0.174488723
2929,Gambia,GMB,2017,133.9723969,25.10000038,597678,0.180677533
2930,Gambia,GMB,2018,139.5290222,32.59999847,797043,0.194421813
2931,Gambia,GMB,2019,110.0952988,34.5,865564,0.212973863
2932,Gambia,GMB,2020,110.8118286,36.5,939512,0.206896439
2933,Georgia,GEO,1980,0,0,0,0
2934,Georgia,GEO,1981,0,0,0,0
2935,Georgia,GEO,1982,0,0,0,0
2936,Georgia,GEO,1983,0,0,0,0
2937,Georgia,GEO,1984,0,0,0,0
2938,Georgia,GEO,1985,0,0,0,0
2939,Georgia,GEO,1986,0,0,0,0
2940,Georgia,GEO,1987,0,0,0,0
2941,Georgia,GEO,1988,0,0,0,0
2942,Georgia,GEO,1989,0,0,0,0
2943,Georgia,GEO,1990,0,0,0,0
2944,Georgia,GEO,1991,0,0,0,0
2945,Georgia,GEO,1992,0,0,0,0
2946,Georgia,GEO,1993,0,0,0,0
2947,Georgia,GEO,1994,0,0,0,0
2948,Georgia,GEO,1995,0.003014312,0.011836885,577,0
2949,Georgia,GEO,1996,0.047455616,0.040065419,1908,0
2950,Georgia,GEO,1997,0.636995852,0.060930334,2827,0
2951,Georgia,GEO,1998,1.311361313,0.102830954,4646,0
2952,Georgia,GEO,1999,2.989758968,0.41634357,18296,0
2953,Georgia,GEO,2000,4.464297295,0.484746307,20675,0
2954,Georgia,GEO,2001,7.012531281,0.992344439,41128,0.010007031
2955,Georgia,GEO,2002,11.8260088,1.587875605,64486,0.021603491
2956,Georgia,GEO,2003,16.77838898,2.558816433,102809,0.033263121
2957,Georgia,GEO,2004,19.89308167,3.886221409,155016,0.044961728
2958,Georgia,GEO,2005,27.89218903,6.07945776,240818,0.05676733
2959,Georgia,GEO,2006,40.66830063,7.526876926,296097,0.644434452
2960,Georgia,GEO,2007,62.39013672,8.260000229,322675,1.121586084
2961,Georgia,GEO,2008,66.50534821,10.01000023,388358,2.706742525
2962,Georgia,GEO,2009,68.86768341,20.06999969,773739,3.641223907
2963,Georgia,GEO,2010,97.05162048,26.89999962,1032108,4.450539112
2964,Georgia,GEO,2011,108.5597992,31.52000046,1204589,6.0892663
2965,Georgia,GEO,2012,115.611702,36.93999863,1405330,11.39369869
2966,Georgia,GEO,2013,123.3264465,43.29999924,1639349,12.76782322
2967,Georgia,GEO,2014,133.8376617,44,1660662,14.88921165
2968,Georgia,GEO,2015,137.9343262,47.56975937,1793920,15.79560375
2969,Georgia,GEO,2016,137.7647552,58.45928955,2204565,16.96043968
2970,Georgia,GEO,2017,137.260788,59.70550537,2252034,19.36248398
2971,Georgia,GEO,2018,136.380661,62.71790695,2365922,21.41689873
2972,Georgia,GEO,2019,134.6603851,68.84670258,2596081,23.44648743
2973,Georgia,GEO,2020,127.8487701,72.53158569,2731476,24.37005043
2974,Germany,DEU,1980,0,0,0,0
2975,Germany,DEU,1981,0,0,0,0
2976,Germany,DEU,1982,0,0,0,0
2977,Germany,DEU,1983,0,0,0,0
2978,Germany,DEU,1984,0,0,0,0
2979,Germany,DEU,1985,0.001390112,0,0,0
2980,Germany,DEU,1986,0.030588843,0,0,0
2981,Germany,DEU,1987,0.062483553,0,0,0
2982,Germany,DEU,1988,0.126121983,0,0,0
2983,Germany,DEU,1989,0.208007082,0,0,0
2984,Germany,DEU,1990,0.344839036,0.125892222,99921,0
2985,Germany,DEU,1991,0.669575334,0.250274152,199724,0
2986,Germany,DEU,1992,1.215422273,0.4352853,349121,0
2987,Germany,DEU,1993,2.206154346,0.463635087,373567,0
2988,Germany,DEU,1994,3.081046104,0.922541022,746171,0
2989,Germany,DEU,1995,4.59090662,1.837737799,1490833,0
2990,Germany,DEU,1996,6.777854919,3.054805279,2483583,0
2991,Germany,DEU,1997,10.16716957,6.711087704,5465248,0
2992,Germany,DEU,1998,17.09157562,9.87785244,8052858,0
2993,Germany,DEU,1999,28.80700493,20.84598351,17001352,0
2994,Germany,DEU,2000,59.21557617,30.21634674,24641938,0.325549304
2995,Germany,DEU,2001,68.90524292,31.65093994,25800127,2.578145981
2996,Germany,DEU,2002,72.51844025,48.81999969,39760679,3.930821419
2997,Germany,DEU,2003,79.39777374,55.90000153,45472867,5.476975918
2998,Germany,DEU,2004,87.35466003,64.73000336,52603920,8.573548317
2999,Germany,DEU,2005,97.1425705,68.70999908,55800880,13.21867371
3000,Germany,DEU,2006,105.1303024,72.16000366,58577915,18.38319778
3001,Germany,DEU,2007,118.399971,75.16000366,61017771,24.30109215
3002,Germany,DEU,2008,130.1697235,78,63349641,28.01446342
3003,Germany,DEU,2009,129.7899323,79,64195893,30.85860634
3004,Germany,DEU,2010,109.3693924,82,66686572,32.367836
3005,Germany,DEU,2011,112.4225922,81.26999664,66172781,33.71081924
3006,Germany,DEU,2012,114.1126328,82.34999847,67152774,34.5261116
3007,Germany,DEU,2013,123.2334824,84.16999817,68750553,35.28448868
3008,Germany,DEU,2014,122.1970978,86.19000244,70554122,36.30777359
3009,Germany,DEU,2015,117.8176422,87.58979797,71887778,37.5454216
3010,Germany,DEU,2016,125.8854599,84.16520691,69294420,38.76437378
3011,Germany,DEU,2017,132.7148743,84.39415741,69730139,40.20437622
3012,Germany,DEU,2018,129.3242188,87.03710938,72150888,41.08544159
3013,Germany,DEU,2019,128.3570251,88.13451385,73282212,42.13680649
3014,Germany,DEU,2020,128.1868591,89.8129425,74840220,43.22463608
3015,Ghana,GHA,1980,0,0,0,0
3016,Ghana,GHA,1981,0,0,0,0
3017,Ghana,GHA,1982,0,0,0,0
3018,Ghana,GHA,1983,0,0,0,0
3019,Ghana,GHA,1984,0,0,0,0
3020,Ghana,GHA,1985,0,0,0,0
3021,Ghana,GHA,1986,0,0,0,0
3022,Ghana,GHA,1987,0,0,0,0
3023,Ghana,GHA,1988,0,0,0,0
3024,Ghana,GHA,1989,0,0,0,0
3025,Ghana,GHA,1990,0,0,0,0
3026,Ghana,GHA,1991,0,0,0,0
3027,Ghana,GHA,1992,0.002555366,0,0,0
3028,Ghana,GHA,1993,0.010815331,0,0,0
3029,Ghana,GHA,1994,0.020142891,0,0,0
3030,Ghana,GHA,1995,0.036440454,0.000347918,61,0
3031,Ghana,GHA,1996,0.073105238,0.005648763,1008,0
3032,Ghana,GHA,1997,0.122095138,0.027537541,5031,0
3033,Ghana,GHA,1998,0.227448091,0.032240443,6034,0
3034,Ghana,GHA,1999,0.372234017,0.104895465,20116,0
3035,Ghana,GHA,2000,0.674547315,0.153615296,30209,0
3036,Ghana,GHA,2001,1.233982325,0.200008065,40393,0
3037,Ghana,GHA,2002,1.910341382,0.830284059,172353,0
3038,Ghana,GHA,2003,3.833819389,1.193057895,254474,0
3039,Ghana,GHA,2004,7.968100071,1.716797709,376089,0.00423085
3040,Ghana,GHA,2005,13.17720413,1.8311975,411964,0.008728083
3041,Ghana,GHA,2006,23.26837349,2.723176003,629015,0.056968447
3042,Ghana,GHA,2007,33.11300659,3.849999905,912771,0.0705323
3043,Ghana,GHA,2008,49.10251236,4.269999981,1038724,0.097522371
3044,Ghana,GHA,2009,62.50859833,5.440000057,1357322,0.117500603
3045,Ghana,GHA,2010,70.36811066,7.800000191,1994828,0.210192904
3046,Ghana,GHA,2011,83.37042236,9,2358535,0.256616265
3047,Ghana,GHA,2012,98.54586792,10.60000038,2847029,0.262081951
3048,Ghana,GHA,2013,105.3324432,15,4128838,0.258553505
3049,Ghana,GHA,2014,111.5201416,19,5357308,0.257746041
3050,Ghana,GHA,2015,125.706955,23,6640318,0.262599945
3051,Ghana,GHA,2016,134.4889832,28,8275203,0.304038227
3052,Ghana,GHA,2017,126.201622,37.88415146,11449449,0.195079476
3053,Ghana,GHA,2018,137.5171661,43,13274379,0.205824539
3054,Ghana,GHA,2019,134.3193817,53,16706816,0.192380428
3055,Ghana,GHA,2020,130.2149353,58,18664633,0.25221625
3056,Gibraltar,GIB,1980,0,0,0,0
3057,Gibraltar,GIB,1981,0,0,0,0
3058,Gibraltar,GIB,1982,0,0,0,0
3059,Gibraltar,GIB,1983,0,0,0,0
3060,Gibraltar,GIB,1984,0,0,0,0
3061,Gibraltar,GIB,1985,0,0,0,0
3062,Gibraltar,GIB,1986,0,0,0,0
3063,Gibraltar,GIB,1987,0,0,0,0
3064,Gibraltar,GIB,1988,0,0,0,0
3065,Gibraltar,GIB,1989,0,0,0,0
3066,Gibraltar,GIB,1990,0,0,0,0
3067,Gibraltar,GIB,1991,0,0,0,0
3068,Gibraltar,GIB,1992,0,0,0,0
3069,Gibraltar,GIB,1993,0,0,0,0
3070,Gibraltar,GIB,1994,0,0,0,0
3071,Gibraltar,GIB,1995,2.30029273,0,0,0
3072,Gibraltar,GIB,1996,3.458631039,0,0,0
3073,Gibraltar,GIB,1997,5.508705139,2.662907362,735,0
3074,Gibraltar,GIB,1998,8.164423943,4.183794498,1157,0
3075,Gibraltar,GIB,1999,11.94929409,5.93697834,1646,0
3076,Gibraltar,GIB,2000,17.88460922,19.13163757,5312,0
3077,Gibraltar,GIB,2001,31.00120163,21.17111015,5874,0
3078,Gibraltar,GIB,2002,37.90106583,23.6702404,6608,0
3079,Gibraltar,GIB,2003,48.84042358,28.32577896,8022,0
3080,Gibraltar,GIB,2004,55.85519791,32.8860817,9452,0
3081,Gibraltar,GIB,2005,60.20650864,39.07012939,11400,0
3082,Gibraltar,GIB,2006,65.83475494,45.29864883,13414,0
3083,Gibraltar,GIB,2007,71.60545349,51.61000061,15494,0
3084,Gibraltar,GIB,2008,77.47549438,58,17647,0
3085,Gibraltar,GIB,2009,85.20780945,65.06999969,20070,27.69849586
3086,Gibraltar,GIB,2010,89.32559204,65,20338,31.06446266
3087,Gibraltar,GIB,2011,96.69165802,65,20621,33.57134247
3088,Gibraltar,GIB,2012,103.2812195,65.01699829,20924,35.6030426
3089,Gibraltar,GIB,2014,112.6760559,0,0,38.54707336
3090,Gibraltar,GIB,2015,122.8391037,0,0,46.17322922
3091,Gibraltar,GIB,2016,121.9314117,94.44447327,30779,48.62317276
3092,Gibraltar,GIB,2017,121.6644897,0,0,51.50913239
3093,Gibraltar,GIB,2018,121.7302322,0,0,56.28744125
3094,Gibraltar,GIB,2019,120.2842636,0,0,57.85288239
3095,Gibraltar,GIB,2020,105.1853638,0,0,62.35789871
3096,Greece,GRC,1980,0,0,0,0
3097,Greece,GRC,1981,0,0,0,0
3098,Greece,GRC,1982,0,0,0,0
3099,Greece,GRC,1983,0,0,0,0
3100,Greece,GRC,1984,0,0,0,0
3101,Greece,GRC,1985,0,0,0,0
3102,Greece,GRC,1986,0,0,0,0
3103,Greece,GRC,1987,0,0,0,0
3104,Greece,GRC,1988,0,0,0,0
3105,Greece,GRC,1989,0,0,0,0
3106,Greece,GRC,1990,0,0,0,0
3107,Greece,GRC,1991,0,0.048788805,5070,0
3108,Greece,GRC,1992,0,0.048291601,5060,0
3109,Greece,GRC,1993,0.455675364,0.191062242,20183,0
3110,Greece,GRC,1994,1.437301397,0.378174305,40266,0
3111,Greece,GRC,1995,2.540597677,0.749616504,80418,0
3112,Greece,GRC,1996,4.911309719,1.395360827,150752,0
3113,Greece,GRC,1997,8.597816467,1.849634647,201153,0
3114,Greece,GRC,1998,18.65977669,3.221821785,352450,0
3115,Greece,GRC,1999,35.40111923,6.877292156,756080,0
3116,Greece,GRC,2000,53.5313797,9.138836861,1008755,0
3117,Greece,GRC,2001,71.52339935,10.93502617,1210746,0
3118,Greece,GRC,2002,83.29463196,14.67000008,1627874,0
3119,Greece,GRC,2003,79.6532135,17.79999924,1977667,0.093378276
3120,Greece,GRC,2004,82.99369812,21.42000008,2380852,0.457988769
3121,Greece,GRC,2005,91.40834808,24,2667228,1.426422954
3122,Greece,GRC,2006,98.16363525,32.25,3581716,4.364506245
3123,Greece,GRC,2007,110.5621948,35.88000107,3979627,9.14966011
3124,Greece,GRC,2008,124.9905243,38.20000076,4230123,13.64998055
3125,Greece,GRC,2009,121.313652,42.40000153,4687533,17.48866081
3126,Greece,GRC,2010,112.9052734,44.40000153,4899000,20.69000816
3127,Greece,GRC,2011,111.9946136,51.6499939,5683942,22.75615501
3128,Greece,GRC,2012,123.9228745,55.06999207,6037672,24.94570923
3129,Greece,GRC,2013,116.5555115,59.86629868,6534108,27.12342072
3130,Greece,GRC,2014,113.4854736,63.20999908,6866485,29.49197769
3131,Greece,GRC,2015,117.8887787,66.83496094,7222616,32.26186371
3132,Greece,GRC,2016,118.122551,69.08791351,7426772,34.0552597
3133,Greece,GRC,2017,122.4009399,69.89296722,7473117,35.74706268
3134,Greece,GRC,2018,115.6669083,72.2383728,7681305,37.65226364
3135,Greece,GRC,2019,113.4494858,75.67120361,8001493,39.25426865
3136,Greece,GRC,2020,109.497612,78.11584473,8211719,40.84240723
3137,Greenland,GRL,1980,0,0,0,0
3138,Greenland,GRL,1981,0,0,0,0
3139,Greenland,GRL,1982,0,0,0,0
3140,Greenland,GRL,1983,0,0,0,0
3141,Greenland,GRL,1984,0,0,0,0
3142,Greenland,GRL,1985,0,0,0,0
3143,Greenland,GRL,1986,0,0,0,0
3144,Greenland,GRL,1987,0,0,0,0
3145,Greenland,GRL,1988,0,0,0,0
3146,Greenland,GRL,1989,0,0,0,0
3147,Greenland,GRL,1990,0,0,0,0
3148,Greenland,GRL,1991,0,0,0,0
3149,Greenland,GRL,1992,0.306116968,0,0,0
3150,Greenland,GRL,1993,0.784271598,0,0,0
3151,Greenland,GRL,1994,1.727134228,0.064712122,36,0
3152,Greenland,GRL,1995,3.676694632,0.053940341,30,0
3153,Greenland,GRL,1996,7.382201672,1.796719193,1006,0
3154,Greenland,GRL,1997,11.59785938,7.95450449,4462,0
3155,Greenland,GRL,1998,15.90584087,14.65444756,8228,0
3156,Greenland,GRL,1999,24.12482643,21.60261345,12125,0
3157,Greenland,GRL,2000,26.90520668,31.74781036,17844,0
3158,Greenland,GRL,2001,28.19606972,35.46413803,20002,0
3159,Greenland,GRL,2002,35.25248718,44.15478897,24988,0
3160,Greenland,GRL,2003,52.45996857,54.5342598,30947,0.209846929
3161,Greenland,GRL,2004,68.64634705,56.09901428,31914,5.838799953
3162,Greenland,GRL,2005,81.6140213,57.70340347,32838,12.51602268
3163,Greenland,GRL,2006,94.60953522,59.36168671,33738,16.176651
3164,Greenland,GRL,2007,116.6406097,61.06999969,34644,18.52723694
3165,Greenland,GRL,2008,98.19672394,62.81999969,35556,21.13439178
3166,Greenland,GRL,2009,94.25328064,62.83000183,35474,22.10548592
3167,Greenland,GRL,2010,101.2553406,63,35516,21.87577248
3168,Greenland,GRL,2011,103.8725433,64,36038,21.02666664
3169,Greenland,GRL,2012,105.2859955,64.89601135,36483,20.15229416
3170,Greenland,GRL,2013,107.0656204,65.80000305,36924,19.14418411
3171,Greenland,GRL,2014,107.8377457,66.69999695,37333,18.44593048
3172,Greenland,GRL,2015,108.2001495,67.60044098,37799,17.73773003
3173,Greenland,GRL,2017,110.3379898,69.48246002,38876,21.27441025
3174,Greenland,GRL,2018,108.5390015,0,0,23.32225418
3175,Greenland,GRL,2019,108.7944641,0,0,25.41643143
3176,Greenland,GRL,2020,116.1846008,0,0,27.5656147
3177,Grenada,GRD,1980,0,0,0,0
3178,Grenada,GRD,1981,0,0,0,0
3179,Grenada,GRD,1982,0,0,0,0
3180,Grenada,GRD,1983,0,0,0,0
3181,Grenada,GRD,1984,0,0,0,0
3182,Grenada,GRD,1985,0,0,0,0
3183,Grenada,GRD,1986,0,0,0,0
3184,Grenada,GRD,1987,0,0,0,0
3185,Grenada,GRD,1988,0,0,0,0
3186,Grenada,GRD,1989,0,0,0,0
3187,Grenada,GRD,1990,0.155713111,0,0,0
3188,Grenada,GRD,1991,0.152394772,0,0,0
3189,Grenada,GRD,1992,0.18628107,0,0,0
3190,Grenada,GRD,1993,0.287081331,0,0,0
3191,Grenada,GRD,1994,0.352282792,0,0,0
3192,Grenada,GRD,1995,0.398851305,0,0,0
3193,Grenada,GRD,1996,0.564350843,0.298032969,313,0
3194,Grenada,GRD,1997,0.96094203,0.990883887,1046,0
3195,Grenada,GRD,1998,1.382068396,1.48485446,1577,0
3196,Grenada,GRD,1999,1.964229941,2.473166227,2642,0
3197,Grenada,GRD,2000,4.181537151,4.0639081,4366,0
3198,Grenada,GRD,2001,6.212166786,5.12810421,5536,0
3199,Grenada,GRD,2002,7.28814888,14.75884056,15976,0.543258011
3200,Grenada,GRD,2003,40.66439056,18.64518166,20277,0
3201,Grenada,GRD,2004,41.50862122,19.57062149,21436,0.583629608
3202,Grenada,GRD,2005,44.77121353,20.48780441,22591,3.078510523
3203,Grenada,GRD,2006,44.02142334,21.39599037,23751,5.283371449
3204,Grenada,GRD,2007,48.84589767,22.29000092,24907,7.225021362
3205,Grenada,GRD,2008,56.91662979,23.18000031,26077,8.490744591
3206,Grenada,GRD,2009,108.1624756,24.04999924,27239,11.69403267
3207,Grenada,GRD,2010,114.791069,27,30796,13.58993912
3208,Grenada,GRD,2011,113.1643524,30,34480,13.7402153
3209,Grenada,GRD,2012,120.909111,32,37098,14.89120102
3210,Grenada,GRD,2013,122.9546051,35,40934,16.64047241
3211,Grenada,GRD,2014,107.5746994,51.59999847,60881,17.27332878
3212,Grenada,GRD,2015,109.2774582,52.5,62472,18.02662468
3213,Grenada,GRD,2016,107.9012527,53.29999924,63946,18.88337708
3214,Grenada,GRD,2017,102.0771332,54.20000076,65546,20.05429649
3215,Grenada,GRD,2018,106.5201797,55.09999847,67141,24.21357727
3216,Grenada,GRD,2019,103.732933,56,68733,28.38048935
3217,Grenada,GRD,2020,108.4222794,56.90000153,70369,28.43863106
3218,Guam,GUM,1980,0,0,0,0
3219,Guam,GUM,1981,0,0,0,0
3220,Guam,GUM,1982,0,0,0,0
3221,Guam,GUM,1983,0,0,0,0
3222,Guam,GUM,1984,0,0,0,0
3223,Guam,GUM,1985,0,0,0,0
3224,Guam,GUM,1986,0,0,0,0
3225,Guam,GUM,1987,0,0,0,0
3226,Guam,GUM,1988,0,0,0,0
3227,Guam,GUM,1989,0,0,0,0
3228,Guam,GUM,1990,0,0,0,0
3229,Guam,GUM,1991,0.649156153,0,0,0
3230,Guam,GUM,1992,0.951774776,0,0,0
3231,Guam,GUM,1993,1.36391592,0,0,0
3232,Guam,GUM,1994,2.869707823,0.348453909,515,0
3233,Guam,GUM,1995,3.410941124,0.659530938,990,0
3234,Guam,GUM,1996,3.919357061,1.356106877,2065,0
3235,Guam,GUM,1997,3.774375677,2.34457159,3619,0
3236,Guam,GUM,1998,8.430031776,4.501284122,7039,0
3237,Guam,GUM,1999,12.99097824,8.49717617,13460,0
3238,Guam,GUM,2000,17.51121902,16.11312675,25815,0
3239,Guam,GUM,2001,20.84385681,25.38022804,41000,1.118918657
3240,Guam,GUM,2002,44.85417557,31.19229507,50713,0
3241,Guam,GUM,2003,50.59695435,33.71668243,55095,0
3242,Guam,GUM,2004,61.98569107,36.16178894,59313,0
